user_id,email_id,email_type,email_decision,shift_id,num_of_trails,now_stock_value,event_type,event_detail_int,event_detail_str,action_timestamp
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,FromText,31/3/2023 03:04:30
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,FromText,31/3/2023 03:04:31
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,ToText,31/3/2023 03:04:31
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,ToText,31/3/2023 03:04:32
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,ToText,31/3/2023 03:04:32
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,FromText,31/3/2023 03:04:32
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,FromText,31/3/2023 03:04:33
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,ToText,31/3/2023 03:04:33
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,FromText,31/3/2023 03:04:34
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,FromText,31/3/2023 03:04:34
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,ContentText,31/3/2023 03:04:34
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,ContentText,31/3/2023 03:04:34
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,ContentText,31/3/2023 03:04:35
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,notLinkHovering,0,0,31/3/2023 03:04:35
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,LinkHovering,0,0,31/3/2023 03:04:35
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,AllowButton,31/3/2023 03:04:36
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,AllowButton,31/3/2023 03:04:36
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,ContentText,31/3/2023 03:04:37
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,ContentText,31/3/2023 03:04:37
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StartGazing,0,SubjectText,31/3/2023 03:04:37
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,500,StopGazing,0,ContentText,31/3/2023 03:04:37
bp18wtw4ergoojhpu2ok,ID1,trustedInternal,0,1,0,600,StopGazing,0,SubjectText,31/3/2023 03:04:37
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,ToText,31/3/2023 03:04:39
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,ToText,31/3/2023 03:04:39
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,FromText,31/3/2023 03:04:39
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,FromText,31/3/2023 03:04:39
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,FromText,31/3/2023 03:04:39
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,FromText,31/3/2023 03:04:40
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,FromText,31/3/2023 03:04:41
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,FromText,31/3/2023 03:04:41
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,ContentText,31/3/2023 03:04:42
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,ContentText,31/3/2023 03:04:42
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,ContentText,31/3/2023 03:04:42
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StartGazing,0,ToText,31/3/2023 03:04:43
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,ContentText,31/3/2023 03:04:43
bp18wtw4ergoojhpu2ok,ID4,trustedInternal,0,1,0,600,StopGazing,0,ToText,31/3/2023 03:04:44
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,AllowButton,31/3/2023 03:04:45
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,FromText,31/3/2023 03:04:46
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StopGazing,0,AllowButton,31/3/2023 03:04:46
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StopGazing,0,ToText,31/3/2023 03:04:46
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,ToText,31/3/2023 03:04:46
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StopGazing,0,FromText,31/3/2023 03:04:46
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,FromText,31/3/2023 03:04:47
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StopGazing,0,FromText,31/3/2023 03:04:47
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,FromText,31/3/2023 03:04:49
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StopGazing,0,FromText,31/3/2023 03:04:50
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,800,StopGazing,0,ContentText,31/3/2023 03:04:52
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,ContentText,31/3/2023 03:04:52
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StopGazing,0,FromText,31/3/2023 03:04:53
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StartGazing,0,ToText,31/3/2023 03:04:53
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StartGazing,0,FromText,31/3/2023 03:04:53
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StopGazing,0,ToText,31/3/2023 03:04:53
bp18wtw4ergoojhpu2ok,ID2,trustedInternal,0,1,0,700,StartGazing,0,FromText,31/3/2023 03:04:53
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StopGazing,0,FromText,31/3/2023 03:04:54
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StartGazing,0,BlockButton,31/3/2023 03:04:54
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StopGazing,0,BlockButton,31/3/2023 03:04:55
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,800,StartGazing,0,ContentText,31/3/2023 03:04:55
bp18wtw4ergoojhpu2ok,ID3,masquerading,0,1,0,950,StopGazing,0,ContentText,31/3/2023 03:04:55
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StartGazing,0,ToText,31/3/2023 03:04:57
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StopGazing,0,ToText,31/3/2023 03:04:57
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StartGazing,0,FromText,31/3/2023 03:04:57
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StopGazing,0,FromText,31/3/2023 03:04:58
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StartGazing,0,ContentText,31/3/2023 03:05:00
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StopGazing,0,ContentText,31/3/2023 03:05:00
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StartGazing,0,SubjectText,31/3/2023 03:05:00
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StopGazing,0,SubjectText,31/3/2023 03:05:00
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,950,StartGazing,0,ToText,31/3/2023 03:05:00
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,850,StopGazing,0,ToText,31/3/2023 03:05:01
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,850,StopGazing,0,ResearchButton,31/3/2023 03:05:04
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,850,StopGazing,0,BlockButton,31/3/2023 03:05:04
bp18wtw4ergoojhpu2ok,ID6,unknownNonBusiness,0,1,0,850,StartGazing,0,BlockButton,31/3/2023 03:05:04
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,ContentText,31/3/2023 03:05:24
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,ContentText,31/3/2023 03:05:24
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,ToText,31/3/2023 03:05:24
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,FromText,31/3/2023 03:05:25
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,ToText,31/3/2023 03:05:25
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,LinkHovering,0,0,31/3/2023 03:05:25
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,FromText,31/3/2023 03:05:25
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,notLinkHovering,0,0,31/3/2023 03:05:25
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,LinkHovering,0,0,31/3/2023 03:05:26
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,ContentText,31/3/2023 03:05:26
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,ContentText,31/3/2023 03:05:26
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,ContentText,31/3/2023 03:05:27
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,ContentText,31/3/2023 03:05:27
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,ContentText,31/3/2023 03:05:28
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,ContentText,31/3/2023 03:05:28
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StopGazing,0,ToText,31/3/2023 03:05:29
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,ToText,31/3/2023 03:05:29
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,StartGazing,0,FromText,31/3/2023 03:05:29
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,notLinkHovering,0,0,31/3/2023 03:05:30
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,LinkHovering,0,0,31/3/2023 03:05:30
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,LinkHovering,0,0,31/3/2023 03:05:31
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,notLinkHovering,0,0,31/3/2023 03:05:31
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,LinkHovering,0,0,31/3/2023 03:05:31
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,notLinkHovering,0,0,31/3/2023 03:05:31
bp18wtw4ergoojhpu2ok,ID21,unSafe,0,2,0,500,notLinkHovering,0,0,31/3/2023 03:05:31
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,LinkHovering,0,0,31/3/2023 03:05:51
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,FromText,31/3/2023 03:05:52
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,FromText,31/3/2023 03:05:53
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,FromText,31/3/2023 03:05:54
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,ContentText,31/3/2023 03:05:54
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,ContentText,31/3/2023 03:05:54
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,FromText,31/3/2023 03:05:54
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,FromText,31/3/2023 03:05:55
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,ContentText,31/3/2023 03:05:55
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,ContentText,31/3/2023 03:05:55
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,ToText,31/3/2023 03:05:56
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,FromText,31/3/2023 03:05:57
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,ToText,31/3/2023 03:05:57
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,notLinkHovering,0,0,31/3/2023 03:05:57
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,FromText,31/3/2023 03:05:57
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,LinkHovering,0,0,31/3/2023 03:05:58
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,notLinkHovering,0,0,31/3/2023 03:05:58
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,ContentText,31/3/2023 03:05:58
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,ContentText,31/3/2023 03:05:59
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,SubjectText,31/3/2023 03:05:59
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,ToText,31/3/2023 03:05:59
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,SubjectText,31/3/2023 03:05:59
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,ToText,31/3/2023 03:05:59
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StartGazing,0,FromText,31/3/2023 03:05:59
bp18wtw4ergoojhpu2ok,ID27,trustedInternal,0,2,0,400,StopGazing,0,FromText,31/3/2023 03:06:00
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,ToText,31/3/2023 03:06:03
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,FromText,31/3/2023 03:06:03
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,FromText,31/3/2023 03:06:03
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,ToText,31/3/2023 03:06:03
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,ContentText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,ContentText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,ToText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,ToText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,ToText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,FromText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,FromText,31/3/2023 03:06:06
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,ToText,31/3/2023 03:06:07
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,ToText,31/3/2023 03:06:07
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,ToText,31/3/2023 03:06:07
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,FromText,31/3/2023 03:06:07
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,FromText,31/3/2023 03:06:08
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,BlockButton,31/3/2023 03:06:09
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,BlockButton,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,ContentText,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,ContentText,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StopGazing,0,BlockButton,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,500,StartGazing,0,BlockButton,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,650,StopGazing,0,ContentText,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID24,masquerading,0,2,0,650,StartGazing,0,ContentText,31/3/2023 03:06:10
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,ToText,31/3/2023 03:06:13
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,FromText,31/3/2023 03:06:13
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,ToText,31/3/2023 03:06:13
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,FromText,31/3/2023 03:06:13
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,FromText,31/3/2023 03:06:14
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,FromText,31/3/2023 03:06:14
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,LinkHovering,0,0,31/3/2023 03:06:15
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,notLinkHovering,0,0,31/3/2023 03:06:15
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,LinkHovering,0,0,31/3/2023 03:06:15
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,notLinkHovering,0,0,31/3/2023 03:06:15
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,FromText,31/3/2023 03:06:17
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,ToText,31/3/2023 03:06:17
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,FromText,31/3/2023 03:06:17
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,ToText,31/3/2023 03:06:17
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,FromText,31/3/2023 03:06:18
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,FromText,31/3/2023 03:06:18
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,ToText,31/3/2023 03:06:18
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StopGazing,0,ToText,31/3/2023 03:06:19
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,650,StartGazing,0,ContentText,31/3/2023 03:06:20
bp18wtw4ergoojhpu2ok,ID28,trustedInternal,0,2,0,750,StopGazing,0,ContentText,31/3/2023 03:06:20
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,ToText,31/3/2023 03:06:22
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,FromText,31/3/2023 03:06:23
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,FromText,31/3/2023 03:06:23
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,ToText,31/3/2023 03:06:23
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,mathSig(Clone),31/3/2023 03:06:25
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,mathSig(Clone),31/3/2023 03:06:26
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,ContentText,31/3/2023 03:06:26
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,ContentText,31/3/2023 03:06:26
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,mathSig(Clone),31/3/2023 03:06:26
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,FromText,31/3/2023 03:06:27
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,mathSig(Clone),31/3/2023 03:06:27
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,FromText,31/3/2023 03:06:28
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,BlockButton,31/3/2023 03:06:28
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,BlockButton,31/3/2023 03:06:28
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,AllowButton,31/3/2023 03:06:28
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StartGazing,0,ContentText,31/3/2023 03:06:29
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,550,StopGazing,0,ContentText,31/3/2023 03:06:29
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,750,StopGazing,0,AllowButton,31/3/2023 03:06:30
bp18wtw4ergoojhpu2ok,ID23,unSafe,0,2,0,550,StopGazing,0,ResearchButton,31/3/2023 03:06:32
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StartGazing,0,SubjectText,31/3/2023 03:06:34
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StopGazing,0,SubjectText,31/3/2023 03:06:34
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StartGazing,0,ToText,31/3/2023 03:06:34
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StopGazing,0,ToText,31/3/2023 03:06:35
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StartGazing,0,FromText,31/3/2023 03:06:35
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StartGazing,0,BlockButton,31/3/2023 03:06:36
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,550,StopGazing,0,FromText,31/3/2023 03:06:36
bp18wtw4ergoojhpu2ok,ID30,masquerading,0,2,0,700,StopGazing,0,BlockButton,31/3/2023 03:06:36
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,ContentText,31/3/2023 03:06:38
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StopGazing,0,ContentText,31/3/2023 03:06:38
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,SubjectText,31/3/2023 03:06:38
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,ToText,31/3/2023 03:06:38
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StopGazing,0,SubjectText,31/3/2023 03:06:38
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,FromText,31/3/2023 03:06:39
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StopGazing,0,FromText,31/3/2023 03:06:39
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StopGazing,0,ToText,31/3/2023 03:06:39
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,ContentText,31/3/2023 03:06:40
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StopGazing,0,ContentText,31/3/2023 03:06:41
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,ContentText,31/3/2023 03:06:41
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StopGazing,0,ContentText,31/3/2023 03:06:41
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,800,StopGazing,0,ToText,31/3/2023 03:06:42
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StartGazing,0,ContentsPanel,31/3/2023 03:06:42
bp18wtw4ergoojhpu2ok,ID25,trustedInternal,0,2,0,700,StartGazing,0,ToText,31/3/2023 03:06:42
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StopGazing,0,ContentsPanel,31/3/2023 03:06:43
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StartGazing,0,ToText,31/3/2023 03:06:44
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StopGazing,0,ToText,31/3/2023 03:06:44
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StartGazing,0,FromText,31/3/2023 03:06:44
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StopGazing,0,FromText,31/3/2023 03:06:44
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StopGazing,0,BlockButton,31/3/2023 03:06:45
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StartGazing,0,BlockButton,31/3/2023 03:06:45
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,800,StartGazing,0,ContentText,31/3/2023 03:06:46
bp18wtw4ergoojhpu2ok,ID26,unSafe,0,2,0,900,StopGazing,0,ContentText,31/3/2023 03:06:46
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,StartGazing,0,ContentText,31/3/2023 03:07:03
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,LinkHovering,0,0,31/3/2023 03:07:04
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,StopGazing,0,ContentText,31/3/2023 03:07:05
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,StartGazing,0,FromText,31/3/2023 03:07:05
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,StopGazing,0,ToText,31/3/2023 03:07:05
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,StartGazing,0,ToText,31/3/2023 03:07:05
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,notLinkHovering,0,0,31/3/2023 03:07:05
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,StopGazing,0,FromText,31/3/2023 03:07:06
bp18wtw4ergoojhpu2ok,ID41,trustedInternal,0,3,0,500,LinkHovering,0,0,31/3/2023 03:07:06
